State_Fips,County_Fips,State,County,Pop_2010,Pop_2011,Pop_2012,Pop_2013,Pop_2014,Pop_2015,Pop_2016,Pop_2017,Pop_2018,Pop_2019
48,187,Texas,Guadalupe County,132587,135809,139641,142881,146811,150578,154492,159639,163276,166847
48,189,Texas,Hale County,36269,36381,36258,35676,34451,34034,34107,33954,33631,33406
48,191,Texas,Hall County,3359,3312,3268,3164,3075,3094,3113,3042,3025,2964
48,193,Texas,Hamilton County,8465,8389,8249,8241,8160,8080,8237,8407,8477,8461
48,195,Texas,Hansford County,5599,5580,5534,5547,5561,5654,5592,5485,5470,5399
48,197,Texas,Hardeman County,4159,4159,4097,4065,3990,3920,3982,3959,3929,3933
48,199,Texas,Hardin County,54784,55070,55122,55305,55510,55758,56242,57117,57107,57602
48,201,Texas,Harris County,4107666,4179568,4263094,4353187,4455994,4557846,4623960,4657972,4680045,4713325
48,203,Texas,Harrison County,65765,66338,66256,66267,66581,66685,66611,66468,66584,66553
48,205,Texas,Hartley County,6064,6031,6090,5999,6055,5702,5740,5716,5611,5576
48,207,Texas,Haskell County,5879,5959,5885,5901,5811,5821,5751,5699,5699,5658
48,209,Texas,Hays County,158214,163270,168519,176035,184854,194662,204546,214726,222706,230191
48,211,Texas,Hemphill County,3795,3956,4093,4153,4165,4277,4101,3929,3845,3819
48,213,Texas,Henderson County,78665,78837,78992,78669,79324,79492,80062,80954,82103,82737
48,215,Texas,Hidalgo County,779149,795517,808334,818619,829819,839667,848960,856249,862298,868707
48,217,Texas,Hill County,35144,35200,35157,34851,34767,34828,35102,35703,36165,36649
48,219,Texas,Hockley County,22853,22931,23074,23408,23463,23310,23043,22977,22971,23021
48,221,Texas,Hood County,51268,51563,52129,52860,53812,55227,56569,57973,60177,61643
48,223,Texas,Hopkins County,35208,35259,35312,35299,35686,35973,36184,36451,36738,37084
48,225,Texas,Houston County,23682,23434,23213,22809,22809,22747,22897,23089,23068,22968
48,227,Texas,Howard County,34993,34990,35495,36185,36542,37123,36214,35817,35925,36664
48,229,Texas,Hudspeth County,3472,3412,3357,3339,3306,3541,4254,4604,4788,4886
48,231,Texas,Hunt County,86365,86687,86979,87429,88639,89670,91895,94046,96606,98594
48,233,Texas,Hutchinson County,22214,22024,22022,21921,21915,21793,21528,21343,21119,20938
48,235,Texas,Irion County,1607,1592,1573,1610,1574,1543,1562,1512,1516,1536
48,237,Texas,Jack County,9004,9030,8992,8951,8880,8883,8789,8828,8825,8935
48,239,Texas,Jackson County,14091,14048,14271,14610,14723,14808,14873,14806,14834,14760
48,241,Texas,Jasper County,35777,36204,35854,35617,35424,35266,35417,35549,35769,35529
48,243,Texas,Jeff Davis County,2344,2282,2296,2231,2217,2199,2231,2260,2243,2274
48,245,Texas,Jefferson County,252455,253494,251605,253079,252897,255112,255748,256041,253234,251565
48,247,Texas,Jim Hogg County,5287,5289,5277,5263,5328,5296,5257,5212,5192,5200
48,249,Texas,Jim Wells County,40894,41224,41651,41681,41504,41523,41181,40920,40756,40482
48,251,Texas,Johnson County,151264,152094,153415,154535,156733,159345,162763,167012,171121,175817
48,253,Texas,Jones County,20238,20270,19870,20044,19850,19966,19971,19827,19866,20083
48,255,Texas,Karnes County,14889,14959,14859,14727,14910,15413,15494,15556,15660,15601
48,257,Texas,Kaufman County,103872,105199,106553,108248,110872,114055,117904,122628,128279,136154
48,259,Texas,Kendall County,33589,34421,35551,37133,38363,39938,41903,43969,45603,47431
48,261,Texas,Kenedy County,417,438,447,438,437,441,436,427,437,404
48,263,Texas,Kent County,812,813,825,782,748,747,748,759,726,762
48,265,Texas,Kerr County,49643,49641,49719,49787,50343,50880,51426,51892,52415,52600
48,267,Texas,Kimble County,4601,4594,4525,4461,4464,4391,4413,4385,4338,4337
48,269,Texas,King County,288,258,270,273,263,282,292,289,276,272
48,271,Texas,Kinney County,3590,3607,3639,3632,3554,3589,3636,3711,3692,3667
48,273,Texas,Kleberg County,32037,32029,32097,32021,31891,31413,31304,30752,30722,30680
48,275,Texas,Knox County,3723,3722,3730,3722,3801,3792,3732,3674,3662,3664
48,277,Texas,Lamar County,49820,49861,49656,49092,49411,49373,49528,49568,49729,49859
48,279,Texas,Lamb County,13993,14059,13863,13663,13484,13259,13195,13165,13103,12893
48,281,Texas,Lampasas County,19762,19924,20054,20142,20106,20362,20524,20861,21134,21428
48,283,Texas,La Salle County,6913,7002,7157,7444,7481,7637,7596,7530,7493,7520
48,285,Texas,Lavaca County,19256,19311,19528,19631,19779,19919,19891,20028,20114,20154
48,287,Texas,Lee County,16591,16556,16505,16545,16621,16868,16975,17109,17097,17239
48,289,Texas,Leon County,16723,16829,16741,16620,16730,17028,17200,17235,17260,17404
48,291,Texas,Liberty County,75859,75990,76370,76849,78045,79537,81354,83597,85802,88219
48,293,Texas,Limestone County,23492,23591,23686,23440,23529,23442,23472,23391,23343,23437
48,295,Texas,Lipscomb County,3283,3334,3447,3490,3553,3559,3494,3364,3342,3233
48,297,Texas,Live Oak County,11556,11507,11655,11817,12057,12173,12023,12146,12148,12207
48,299,Texas,Llano County,19336,19073,19266,19509,19666,20081,20592,21167,21600,21795
48,301,Texas,Loving County,84,95,86,106,89,119,117,133,148,169
48,303,Texas,Lubbock County,280301,283408,285961,289515,294433,298337,302094,305413,307627,310569
48,305,Texas,Lynn County,5914,5886,5796,5728,5798,5746,5775,5832,5848,5951
48,307,Texas,McCulloch County,8231,8254,8241,8243,8152,8255,8124,7941,7982,7984
48,309,Texas,McLennan County,235917,237852,239368,241443,243166,245444,247553,251631,254196,256623
48,311,Texas,McMullen County,711,697,730,760,799,828,806,765,731,743
48,313,Texas,Madison County,13739,13753,13746,13820,13871,13968,14120,14251,14363,14284
48,315,Texas,Marion County,10485,10475,10374,10277,10149,10136,10125,10057,9915,9854
48,317,Texas,Martin County,4809,4884,4980,5272,5462,5646,5616,5531,5681,5771
48,319,Texas,Mason County,4010,4033,4056,4120,4095,4057,4161,4179,4259,4274
48,321,Texas,Matagorda County,36709,36681,36544,36500,36478,36766,37088,36805,36566,36643
48,323,Texas,Maverick County,54432,55260,55765,56532,57115,57720,58041,58111,58276,58722
48,325,Texas,Medina County,46114,46507,46796,47238,47830,48402,49254,50183,50862,51584
48,327,Texas,Menard County,2230,2214,2204,2137,2128,2134,2091,2110,2120,2138
48,329,Texas,Midland County,136974,140224,147332,152356,156725,162328,163850,165318,172505,176832
48,331,Texas,Milam County,24681,24607,24114,24090,24143,24362,24680,24939,25045,24823
48,333,Texas,Mills County,4968,4883,4832,4872,4872,4889,4884,4917,4883,4873
48,335,Texas,Mitchell County,9412,9396,9329,8999,9070,8856,8474,8215,8525,8545
48,337,Texas,Montague County,19718,19759,19477,19387,19365,19252,19390,19399,19584,19818
48,339,Texas,Montgomery County,459208,471415,484565,498392,517146,535753,555216,571615,589770,607391
48,341,Texas,Moore County,22005,22070,22430,22146,21986,21725,21641,21604,21083,20940
48,343,Texas,Morris County,12919,12770,12703,12680,12606,12370,12429,12375,12303,12388
48,345,Texas,Motley County,1205,1200,1197,1192,1149,1146,1170,1226,1232,1200
48,347,Texas,Nacogdoches County,64685,65655,65866,65193,65240,65462,65549,65317,65161,65204
48,349,Texas,Navarro County,47869,48074,48163,48036,47913,48181,48405,48739,49536,50113
48,351,Texas,Newton County,14448,14563,14434,14341,14292,14158,14160,13908,13751,13595
48,353,Texas,Nolan County,15244,15143,14932,15068,15126,15111,15044,14854,14799,14714
48,355,Texas,Nueces County,340245,343263,347939,352946,356657,360504,361642,361235,362026,362294
48,357,Texas,Ochiltree County,10171,10444,10612,10704,10715,10698,10257,9996,9866,9836
48,359,Texas,Oldham County,2050,2072,2046,2088,2069,2064,2074,2104,2118,2112
48,361,Texas,Orange County,82012,82341,82887,82811,83244,83955,84549,84971,83474,83396
48,363,Texas,Palo Pinto County,28095,28062,27867,27886,28041,27966,28125,28544,28874,29189
48,365,Texas,Panola County,23772,24007,24001,23790,23750,23667,23419,23211,23142,23194
48,367,Texas,Parker County,117316,118320,119482,119785,122147,125640,128967,133501,138070,142878
48,369,Texas,Parmer County,10265,10276,10184,9986,9952,9794,9762,9710,9719,9605
48,371,Texas,Pecos County,15523,15643,15568,15660,15828,16030,15881,15634,15709,15823
48,373,Texas,Polk County,45446,45580,45510,45522,45813,46613,47656,48990,49955,51353
48,375,Texas,Potter County,121371,122305,122739,122127,122061,121272,120632,120340,118711,117415
48,377,Texas,Presidio County,7875,7754,7619,7386,7194,7057,7156,7100,6856,6704
48,379,Texas,Rains County,10913,11003,10939,11033,11013,11136,11304,11730,12147,12514
48,381,Texas,Randall County,121179,123424,124975,126753,128733,130368,132342,134015,135691,137713
48,383,Texas,Reagan County,3353,3393,3477,3633,3785,3807,3726,3712,3736,3849
48,385,Texas,Real County,3322,3431,3352,3318,3347,3297,3399,3417,3477,3452
48,387,Texas,Red River County,12874,12682,12723,12487,12445,12345,12179,12164,12143,12023
48,389,Texas,Reeves County,13834,14098,14265,14494,15124,15574,15229,15166,15513,15976
48,391,Texas,Refugio County,7375,7321,7256,7279,7362,7326,7272,7180,7000,6948
48,393,Texas,Roberts County,924,926,942,919,914,910,910,941,898,854
48,395,Texas,Robertson County,16555,16657,16455,16431,16468,16698,16804,17153,17219,17074
48,397,Texas,Rockwall County,78919,81045,82710,84670,87064,90170,93421,96824,100546,104915
48,399,Texas,Runnels County,10508,10500,10335,10196,10294,10387,10276,10282,10178,10264
48,401,Texas,Rusk County,53361,53702,53793,53332,53212,52965,52892,54213,54301,54406
48,403,Texas,Sabine County,10871,10727,10524,10424,10428,10440,10381,10417,10576,10542
48,405,Texas,San Augustine County,8854,8799,8789,8663,8481,8349,8288,8302,8254,8237
48,407,Texas,San Jacinto County,26474,26780,26942,26731,27049,27361,27732,28231,28717,28859
48,409,Texas,San Patricio County,64431,64458,65260,66134,66656,67117,67311,67210,66671,66730
48,411,Texas,San Saba County,6134,6047,5990,5960,5858,5922,5922,5996,6060,6055
48,413,Texas,Schleicher County,3503,3310,3259,3191,3164,3195,3057,2989,2880,2793
48,415,Texas,Scurry County,16928,16868,17125,17272,17377,17570,17394,17003,16812,16703
48,417,Texas,Shackelford County,3383,3334,3361,3375,3316,3333,3337,3289,3256,3265
48,419,Texas,Shelby County,25458,25733,26062,25977,25607,25373,25566,25225,25307,25274
48,421,Texas,Sherman County,3025,3014,3039,3070,3065,3058,3070,3046,3101,3022
48,423,Texas,Smith County,210408,212764,214811,216475,219642,222390,225161,227195,229749,232751
48,425,Texas,Somervell County,8500,8426,8554,8566,8559,8618,8671,8855,9030,9128
48,427,Texas,Starr County,61134,61642,61970,62381,62965,63484,63894,64130,64249,64633
48,429,Texas,Stephens County,9620,9536,9614,9371,9342,9385,9377,9287,9405,9366
48,431,Texas,Sterling County,1137,1170,1191,1229,1340,1333,1339,1287,1304,1291
48,433,Texas,Stonewall County,1496,1463,1452,1418,1388,1398,1401,1376,1352,1350
48,435,Texas,Sutton County,4062,3987,3916,3982,3969,3915,3886,3792,3752,3776
48,437,Texas,Swisher County,7918,7804,7845,7720,7554,7477,7428,7446,7413,7397
48,439,Texas,Tarrant County,1817480,1847882,1882205,1912767,1946122,1984880,2023556,2056451,2081446,2102515
48,441,Texas,Taylor County,131835,132853,134084,133927,134987,136133,136257,136634,137294,138034
48,443,Texas,Terrell County,1011,950,921,891,910,867,818,814,810,776
48,445,Texas,Terry County,12682,12661,12632,12713,12795,12759,12770,12429,12344,12337
48,447,Texas,Throckmorton County,1639,1637,1610,1606,1613,1559,1537,1510,1504,1501
48,449,Texas,Titus County,32419,32452,32612,32587,32502,32626,32463,32619,32743,32750
48,451,Texas,Tom Green County,110678,111751,113307,114680,116319,117514,117634,117566,118014,119200
48,453,Texas,Travis County,1030503,1061709,1096886,1122248,1152260,1179805,1206110,1227585,1246572,1273954
48,455,Texas,Trinity County,14729,14686,14372,14445,14298,14539,14543,14677,14688,14651
48,457,Texas,Tyler County,21764,21674,21504,21508,21468,21370,21423,21517,21609,21672
48,459,Texas,Upshur County,39377,39731,39918,39757,40280,40317,40771,41069,41179,41753
48,461,Texas,Upton County,3338,3284,3263,3386,3482,3652,3690,3658,3637,3657
48,463,Texas,Uvalde County,26443,26588,26746,26904,27022,26949,27081,27043,26787,26741
48,465,Texas,Val Verde County,48971,48972,48976,49044,48845,48891,48911,49028,48988,49025
48,467,Texas,Van Zandt County,52579,52487,52207,52328,52781,53430,54367,55163,55966,56590
48,469,Texas,Victoria County,86883,87557,89116,90066,91042,92136,92402,92045,91878,92084
48,471,Texas,Walker County,68241,68409,68609,69404,70076,70836,71845,72816,73136,72971
48,473,Texas,Waller County,43519,44101,44335,45408,46765,48641,50046,51717,53512,55246
48,475,Texas,Ward County,10594,10671,10823,11205,11571,11631,11571,11383,11709,11998
48,477,Texas,Washington County,33708,33966,33930,34201,34403,34836,34740,34861,35496,35882
48,479,Texas,Webb County,251370,255935,260595,264430,267465,269865,272301,273691,275120,276652
48,481,Texas,Wharton County,41281,41287,41136,41122,41095,41383,41609,41837,41499,41556
48,483,Texas,Wheeler County,5387,5446,5589,5716,5696,5658,5518,5300,5158,5056
48,485,Texas,Wichita County,131794,130803,131701,132192,132646,130961,131295,131689,131807,132230
48,487,Texas,Wilbarger County,13509,13452,13289,13204,12988,13055,12880,12683,12777,12769
48,489,Texas,Willacy County,22225,22167,22208,22019,21935,21863,21761,21508,21450,21358
48,491,Texas,Williamson County,426287,442031,455750,470017,487913,507133,527622,546251,566463,590551
48,493,Texas,Wilson County,43051,43667,44353,45217,46145,47178,48212,49211,50196,51070
48,495,Texas,Winkler County,7085,7165,7371,7635,7819,8027,7915,7605,7778,8010
48,497,Texas,Wise County,59115,59967,60424,61019,61702,62857,64478,65848,68284,69984
48,499,Texas,Wood County,41977,42092,42383,42346,42764,43117,43753,44263,45157,45539
48,501,Texas,Yoakum County,7851,7971,8055,8222,8398,8644,8652,8557,8590,8713
48,503,Texas,Young County,18522,18355,18278,18354,18274,18163,18098,17922,17986,18010
48,505,Texas,Zapata County,14087,14227,14276,14385,14376,14493,14446,14254,14149,14179
48,507,Texas,Zavala County,11729,11875,12014,12195,12243,12310,12121,11957,11969,11840
49,0,Utah,Utah,2775332,2814384,2853375,2897640,2936879,2981835,3041868,3101042,3153550,3205958
49,1,Utah,Beaver County,6655,6559,6500,6457,6432,6353,6478,6421,6625,6710
49,3,Utah,Box Elder County,50175,50239,50201,50727,51300,51826,52975,53977,54906,56046
49,5,Utah,Cache County,113386,114781,115895,117025,117894,119697,122201,124236,126400,128289
49,7,Utah,Carbon County,21403,21305,21222,20903,20636,20391,20324,20131,20233,20463
49,9,Utah,Daggett County,1077,1162,1095,1140,1124,1107,1076,1013,974,950
49,11,Utah,Davis County,307910,311852,315926,322228,328714,334597,341000,346658,351101,355481
49,13,Utah,Duchesne County,18647,18700,19000,19960,20199,20748,20242,19868,19943,19938
49,15,Utah,Emery County,11005,10985,10939,10759,10638,10359,10206,10006,10003,10012
49,17,Utah,Garfield County,5197,5149,5063,5029,5005,4962,4952,5025,5002,5051
49,19,Utah,Grand County,9312,9298,9358,9376,9481,9551,9622,9589,9686,9754
49,21,Utah,Iron County,46263,46622,46646,46530,47041,48113,49676,50761,52678,54839
49,23,Utah,Juab County,10264,10313,10295,10261,10410,10551,11016,11293,11629,12017
49,25,Utah,Kane County,7213,7295,7173,7124,7167,7039,7297,7520,7677,7886
49,27,Utah,Millard County,12541,12570,12468,12555,12538,12620,12655,12821,12987,13188
49,29,Utah,Morgan County,9522,9653,9807,10207,10601,11039,11370,11829,11956,12124
49,31,Utah,Piute County,1565,1499,1497,1488,1467,1491,1459,1407,1438,1479
49,33,Utah,Rich County,2254,2294,2257,2263,2273,2300,2313,2395,2456,2483
49,35,Utah,Salt Lake County,1032976,1047610,1063956,1079392,1090005,1102273,1120109,1136719,1148692,1160437
49,37,Utah,San Juan County,14824,14839,15037,14988,15058,15239,15329,15277,15358,15308
49,39,Utah,Sanpete County,27940,28003,27961,28128,28297,28654,29232,29921,30503,30939
49,41,Utah,Sevier County,20798,20870,20658,20747,20735,20858,21131,21292,21497,21620
49,43,Utah,Summit County,36500,37421,37864,38420,39113,39640,40512,41330,41890,42145
49,45,Utah,Tooele County,58502,59190,59792,60633,61442,62639,64612,67486,69989,72259
49,47,Utah,Uintah County,32467,33241,34641,35682,36918,37791,36264,35228,35405,35734
49,49,Utah,Utah County,519998,530688,539685,551273,560649,572667,590288,606742,621520,636235
49,51,Utah,Wasatch County,23644,24408,25344,26584,27814,29118,30375,31890,33067,34091
49,53,Utah,Washington County,138389,141249,144139,146987,151081,154650,159352,165929,171567,177556
49,55,Utah,Wayne County,2772,2742,2705,2712,2695,2690,2671,2702,2671,2711
49,57,Utah,Weber County,232133,233847,236251,238062,240152,242872,247131,251576,255697,260213
50,0,Vermont,Vermont,625879,627049,626090,626210,625214,625216,623657,624344,624358,623989
50,1,Vermont,Addison County,36823,36969,36899,36934,36932,36929,36931,36900,36873,36777
50,3,Vermont,Bennington County,37078,36813,36610,36534,36167,36153,35911,35675,35520,35470
50,5,Vermont,Caledonia County,31166,31111,31025,31044,30873,30645,30154,30141,30236,29993
50,7,Vermont,Chittenden County,156769,158033,158673,159432,159945,161293,161563,163031,163571,163774
50,9,Vermont,Essex County,6312,6324,6224,6193,6154,6193,6224,6184,6234,6163
50,11,Vermont,Franklin County,47821,48228,48317,48407,48763,48988,48963,48969,49258,49402
50,13,Vermont,Grand Isle County,6948,6974,6972,6988,6968,6871,6921,6975,7110,7235
50,15,Vermont,Lamoille County,24515,24707,24945,25111,25130,25240,25331,25360,25295,25362
50,17,Vermont,Orange County,28944,29018,28916,28848,28875,28887,28908,28964,28888,28892
50,19,Vermont,Orleans County,27245,27195,27165,27135,27024,27034,26766,26811,26859,27037
50,21,Vermont,Rutland County,61586,61235,60803,60488,60039,59544,59122,59006,58596,58191
50,23,Vermont,Washington County,59570,59591,59407,59218,58961,58652,58355,58253,58079,58409
50,25,Vermont,Windham County,44502,44239,43996,43885,43656,43246,43163,42851,42635,42222
50,27,Vermont,Windsor County,56600,56612,56138,55993,55727,55541,55345,55224,55204,55062
51,0,Virginia,Virginia,8023699,8101155,8185080,8252427,8310993,8361808,8410106,8463587,8501286,8535519
51,1,Virginia,Accomack County,33148,33225,33268,32969,32971,32914,32871,32685,32581,32316
51,3,Virginia,Albemarle County,99204,100213,101464,102270,103732,105117,106431,107768,108377,109330
51,5,Virginia,Alleghany County,16203,16163,16034,15923,15605,15425,15387,15128,14986,14860
51,7,Virginia,Amelia County,12746,12752,12745,12656,12713,12784,12801,12980,13057,13145
51,9,Virginia,Amherst County,32387,32154,32630,32317,32158,31836,31887,31863,31684,31605
51,11,Virginia,Appomattox County,15098,15109,15246,15320,15348,15492,15528,15723,15881,15911
51,13,Virginia,Arlington County,209295,215990,221454,224894,225980,228548,231259,234647,236025,236842
51,15,Virginia,Augusta County,73584,73648,73588,73842,73881,74292,74834,75177,75535,75558
51,17,Virginia,Bath County,4721,4655,4642,4592,4535,4460,4409,4266,4253,4147
51,19,Virginia,Bedford County,75035,75554,75750,76177,77034,77629,77993,78378,78882,78997
51,21,Virginia,Bland County,6799,6773,6692,6673,6583,6532,6472,6354,6303,6280
51,23,Virginia,Botetourt County,33199,33005,33123,32994,33080,33380,33252,33313,33352,33419
51,25,Virginia,Brunswick County,17402,17127,17032,16984,16825,16845,16618,16570,16336,16231
51,27,Virginia,Buchanan County,24084,23824,23822,23625,23152,22752,22212,21604,21369,21004
51,29,Virginia,Buckingham County,17091,17213,17068,17150,16931,17017,17051,17038,17043,17148
51,31,Virginia,Campbell County,54901,54789,54830,55078,55272,55356,55419,55326,55137,54885
51,33,Virginia,Caroline County,28635,28672,28949,29248,29741,29900,30099,30432,30751,30725
51,35,Virginia,Carroll County,30071,30092,29916,29909,29711,29870,29789,29812,29741,29791
51,36,Virginia,Charles City County,7259,7205,7126,7072,6978,7046,7034,7026,7000,6963
51,37,Virginia,Charlotte County,12568,12499,12401,12279,12175,12179,12119,12077,11944,11880
51,41,Virginia,Chesterfield County,317198,320307,323880,327612,332093,334915,338479,343276,348281,352802
51,43,Virginia,Clarke County,14012,14190,14245,14253,14315,14239,14294,14454,14511,14619
51,45,Virginia,Craig County,5198,5169,5138,5138,5176,5136,5120,5062,5102,5131
51,47,Virginia,Culpeper County,46838,47345,47844,48606,49237,49551,50319,51235,51795,52605
51,49,Virginia,Cumberland County,10028,9985,9841,9848,9839,9756,9745,9828,9857,9932
51,51,Virginia,Dickenson County,15847,15779,15707,15526,15344,15201,15014,14722,14526,14318
51,53,Virginia,Dinwiddie County,28063,28119,28223,28084,28094,28148,28468,28630,28633,28544
51,57,Virginia,Essex County,11146,11169,11135,11161,11071,11096,11077,10969,10896,10953
51,59,Virginia,Fairfax County,1086155,1103439,1120395,1131784,1136271,1140401,1144188,1148728,1148463,1147532
51,61,Virginia,Fauquier County,65440,66032,66561,67139,68116,68423,68805,69547,70642,71222
51,63,Virginia,Floyd County,15365,15400,15431,15482,15526,15548,15677,15758,15790,15749
51,65,Virginia,Fluvanna County,25791,25956,25883,25825,25969,26133,26187,26480,26898,27270
51,67,Virginia,Franklin County,56176,56337,56290,56269,56258,56227,56158,56315,56191,56042
51,69,Virginia,Frederick County,78550,79512,80229,81474,82714,83493,84638,86456,88173,89313
51,71,Virginia,Giles County,17316,17151,17022,16988,16849,16762,16827,16754,16799,16720
51,73,Virginia,Gloucester County,36940,36889,36838,36768,37024,37010,37114,37295,37341,37348
51,75,Virginia,Goochland County,21744,21374,21273,21565,21849,22165,22485,22703,23219,23753
51,77,Virginia,Grayson County,15497,15366,15143,15128,15922,15959,15867,15697,15635,15550
51,79,Virginia,Greene County,18457,18667,18803,18848,19105,19183,19309,19593,19692,19819
51,81,Virginia,Greensville County,12234,12001,11745,11689,11564,11786,11500,11569,11432,11336
51,83,Virginia,Halifax County,36206,36000,35738,35386,35204,35103,34990,34575,34181,33911
51,85,Virginia,Hanover County,99902,99908,100339,101065,101724,103071,104290,105674,106886,107766
51,87,Virginia,Henrico County,307253,310430,315587,318640,321835,324375,325931,327559,328993,330818
51,89,Virginia,Henry County,54135,53552,53112,52748,52237,51940,51645,51346,51050,50557
51,91,Virginia,Highland County,2297,2260,2234,2205,2238,2196,2210,2217,2208,2190
51,93,Virginia,Isle of Wight County,35316,35296,35343,35526,35865,36159,36326,36571,36972,37109
51,95,Virginia,James City County,67661,68297,69409,70612,72064,72819,73930,75274,76033,76523
51,97,Virginia,King and Queen County,6976,6987,7009,7029,7082,7085,7054,6999,7045,7025
51,99,Virginia,King George County,23696,24273,24606,24897,25260,25414,25947,26337,26612,26836
51,101,Virginia,King William County,15999,16014,15977,16092,16149,16282,16405,16684,16919,17148
51,103,Virginia,Lancaster County,11362,11275,11125,10959,10861,10825,10771,10725,10696,10603
51,105,Virginia,Lee County,25605,25544,25428,25080,24724,24595,24165,23900,23656,23423
51,107,Virginia,Loudoun County,315478,326327,337847,349915,362206,374014,385546,397049,405522,413538
51,109,Virginia,Louisa County,33309,33465,33494,33987,34310,34611,35304,35912,36784,37591
51,111,Virginia,Lunenburg County,12910,12911,12638,12532,12482,12348,12319,12333,12215,12196
51,113,Virginia,Madison County,13300,13141,13132,13090,13030,13047,13081,13212,13248,13261
51,115,Virginia,Mathews County,8974,8944,8911,8898,8813,8834,8769,8709,8792,8834
51,117,Virginia,Mecklenburg County,32708,32560,31686,31239,31104,30922,30813,30693,30624,30587
51,119,Virginia,Middlesex County,10980,10854,10850,10781,10657,10686,10749,10625,10733,10582
51,121,Virginia,Montgomery County,94557,94737,95652,96589,97107,97317,98172,98142,98532,98535
51,125,Virginia,Nelson County,14978,15020,14802,14800,14863,14760,14805,14800,14862,14930
51,127,Virginia,New Kent County,18543,18764,19149,19516,20019,20377,21009,21638,22317,23091
51,131,Virginia,Northampton County,12409,12408,12212,12030,12038,12080,12002,11872,11761,11710
51,133,Virginia,Northumberland County,12355,12451,12422,12298,12256,12241,12176,12271,12168,12095
51,135,Virginia,Nottoway County,15840,15894,15756,15637,15511,15606,15495,15432,15400,15232
51,137,Virginia,Orange County,33578,33994,34275,34620,34923,35178,35354,35870,36598,37051
51,139,Virginia,Page County,24065,23957,23841,23723,23784,23662,23619,23784,23972,23902
51,141,Virginia,Patrick County,18470,18335,18333,18249,18175,17960,17796,17713,17663,17608
51,143,Virginia,Pittsylvania County,63586,63262,62895,62554,62371,62010,61704,61309,60901,60354
51,145,Virginia,Powhatan County,28125,28129,28178,28300,28496,28056,28443,28716,29210,29652
51,147,Virginia,Prince Edward County,23359,22318,23172,22714,22975,23120,23020,22678,22906,22802
51,149,Virginia,Prince George County,35642,36716,37123,37333,37415,38246,37972,38006,37993,38353
51,153,Virginia,Prince William County,406169,419094,429616,437735,443782,450978,456496,463069,466235,470335
51,155,Virginia,Pulaski County,34828,34740,34732,34546,34340,34351,34249,34225,34060,34027
51,157,Virginia,Rappahannock County,7500,7476,7409,7428,7336,7400,7380,7393,7345,7370
51,159,Virginia,Richmond County,9280,9208,9079,8952,8884,8781,8758,8889,8970,9023
51,161,Virginia,Roanoke County,92401,92815,92738,93311,93378,93376,93528,93939,94086,94186
51,163,Virginia,Rockbridge County,22346,22445,22378,22328,22432,22396,22450,22668,22761,22573
51,165,Virginia,Rockingham County,76408,76861,77137,77419,77878,78445,79367,80397,81261,81948
51,167,Virginia,Russell County,28878,28683,28427,28336,28077,27854,27422,27046,26795,26586
51,169,Virginia,Scott County,23128,23053,22954,22768,22519,22296,22082,21893,21672,21566
51,171,Virginia,Shenandoah County,42052,42266,42530,42506,42729,42848,42907,43276,43473,43616
51,173,Virginia,Smyth County,32198,32047,31896,31772,31573,31419,31126,30731,30454,30104
51,175,Virginia,Southampton County,18640,18638,18507,18329,18223,18136,18080,17841,17713,17631
51,177,Virginia,Spotsylvania County,122976,124537,125827,127392,128804,129948,131252,132739,134011,136215
51,179,Virginia,Stafford County,129832,132200,133368,135923,138791,140868,143501,146792,149824,152882
51,181,Virginia,Surry County,7044,6921,6839,6787,6780,6671,6554,6503,6463,6422
51,183,Virginia,Sussex County,12011,12086,11924,11766,11723,11692,11414,11379,11241,11159
51,185,Virginia,Tazewell County,45117,44730,44264,44017,43379,42905,42155,41303,41058,40595
51,187,Virginia,Warren County,37518,37646,37887,38500,40126,38716,39165,39409,40006,40164
51,191,Virginia,Washington County,54967,54831,55095,54776,54603,54268,54100,54179,54067,53740
51,193,Virginia,Westmoreland County,17489,17635,17513,17552,17436,17549,17649,17725,17817,18015
51,195,Virginia,Wise County,41572,41454,40909,40662,39892,39572,39027,38574,37875,37383
51,197,Virginia,Wythe County,29252,29202,29328,29282,29055,29097,28912,28829,28698,28684
51,199,Virginia,York County,65222,65772,65825,65980,66523,67802,67832,68022,67976,68280
51,510,Virginia,Alexandria city,140729,144219,147291,149637,151375,153654,156698,159215,159069,159428
51,520,Virginia,Bristol city,17766,17717,17692,17386,17191,17146,17088,16880,16685,16762
51,530,Virginia,Buena Vista city,6611,6711,6747,6652,6549,6529,6435,6482,6494,6478
51,540,Virginia,Charlottesville city,43461,43761,44580,45012,45518,46301,46943,47463,47506,47266
51,550,Virginia,Chesapeake city,223556,225361,228091,230327,233360,235111,237464,240143,242359,244835
51,570,Virginia,Colonial Heights city,17339,17284,17383,17487,17442,17444,17398,17424,17504,17370
51,580,Virginia,Covington city,5940,5914,5842,5827,5772,5663,5637,5576,5578,5538
51,590,Virginia,Danville city,42924,42645,42705,42623,42263,41947,41665,41044,40649,40044
51,595,Virginia,Emporia city,5921,5841,5813,5693,5597,5558,5478,5467,5363,5346
51,600,Virginia,Fairfax city,22614,22460,22894,23230,23310,23230,23246,23435,23725,24019
